Name,Address,Club Name,University Name,Car Model,Consistency of Work & Gigs,Freelancing Experience (years),Income Diversification,Financial Risk Events,FICO Score,Credit Score,IScore,Interest Rate (%),Loan Eligibility
2381,2381,4852709,3507,4409115,8,14,3,1,315,7500,723.5467405297111,0.0,1
2382,2382,2303145,2218,1029797,8,7,3,0,546,123000,618.4575219031262,20.63335325935848,0
2383,2383,4783216,838,3673725,4,14,5,3,846,273000,623.908652338856,8.722334750328338,0
2384,2384,569925,4315,2130945,9,0,2,2,718,209000,466.0566170606568,10.324061465106945,0
2385,2385,1807705,950,3321710,2,11,5,1,768,234000,561.4226220492474,11.832706910647438,0
2386,2386,3132422,1657,4062753,2,8,1,0,670,185000,486.9272902566895,16.959692956859154,0
2387,2387,4659289,850,1337259,8,15,4,0,431,65500,744.1732597135226,0.0,1
2388,2388,4325221,2086,4303877,6,10,4,2,356,28000,606.1996441949975,0.0,1
2389,2389,4393043,4271,2894782,4,15,4,0,500,100000,683.1197240822145,0.0,1
2390,2390,167346,864,4445467,2,16,5,2,688,194000,626.9442115812403,15.282887134562374,0
2391,2391,2429710,274,2489676,5,5,4,0,589,144500,540.5633198325027,18.493971382829514,0
2392,2392,949533,678,902636,2,14,1,3,739,219500,549.1272185385293,14.534120289983885,0
2393,2393,3112573,2261,1624013,9,17,5,1,433,66500,815.5646453667324,0.0,1
2394,2394,3894633,2407,898985,8,20,5,0,787,243500,852.2807454727272,13.697093512481262,0
2395,2395,4265712,3778,1883220,7,12,1,2,742,221000,602.4471581923958,10.70699769362783,0
2396,2396,592410,109,2910022,10,19,4,1,593,146500,844.1588291125723,20.437277465141563,0
2397,2397,1110588,2018,4931055,10,12,4,2,448,74000,705.7638026928603,0.0,1
2398,2398,1066398,1635,2206945,1,3,3,2,776,238000,384.6301287999045,13.662116841238166,0
2399,2399,4702231,4429,1511864,1,7,1,0,386,43000,454.66442747947303,0.0,1
2400,2400,1305360,773,1878664,1,20,2,2,627,163500,658.3361890420376,17.93244449487659,0
2401,2401,2757689,890,4709913,7,17,1,1,507,103500,708.0570448753158,20.45242223441657,0
2402,2402,425370,1989,1615626,10,19,3,0,709,204500,842.8031010010652,10.055771327552844,0
2403,2403,2559278,2619,1327090,7,12,4,2,541,120500,669.6077501536732,21.96640591948159,0
2404,2404,2903761,1157,2037058,10,13,3,3,411,55500,695.8360122295933,0.0,1
2405,2405,1903553,2753,4566734,7,4,1,1,591,145500,514.9116813468469,18.264556301158194,0
2406,2406,83340,3855,4336089,7,0,4,3,348,24000,464.49080467397346,0.0,1
2407,2407,349557,1641,1010011,8,13,1,1,776,238000,669.8699346169345,12.425273777500285,0
2408,2408,3217815,2739,3257184,9,13,1,3,546,123000,675.6214495131193,19.595695910466517,0
2409,2409,2030602,2059,1429490,1,14,1,1,628,164000,568.8542050262578,15.416537454899043,0
2410,2410,4079138,4481,729275,4,0,4,1,753,226500,437.6012807480713,10.811215637825455,0
2411,2411,1073214,2944,3437360,8,11,1,2,570,135000,634.433647000882,19.784423445252866,0
2412,2412,17947,231,1833577,1,2,3,2,397,48500,381.89875569007427,0.0,1
2413,2413,814584,3597,1437447,4,17,3,0,842,271000,704.3394363341683,8.865018629043558,0
2414,2414,603340,3520,1360746,2,18,3,0,566,133000,680.5737413974214,18.750135946563177,0
2415,2415,3016870,1289,1640090,7,6,1,1,819,259500,550.4867326127464,8.307584690158228,0
2416,2416,2999457,1245,2471098,1,4,5,2,608,154000,433.59406700544383,16.480287371859617,0
2417,2417,3976803,494,3264840,9,7,4,3,329,14500,608.0849554410058,0.0,1
2418,2418,3858339,2543,1942204,9,5,5,0,604,152000,648.2753976563961,16.31340275192686,0
2419,2419,755018,3099,2933049,7,9,4,1,670,185000,625.1038134779228,16.521176008923508,0
2420,2420,1087096,4103,3137003,6,5,5,0,445,72500,574.9156910374365,0.0,1
2421,2421,4409145,4062,2942666,10,0,1,1,585,142500,507.48402964439344,18.552497749278395,0
2422,2422,488523,3902,203130,2,9,5,2,588,144000,512.1686099787945,21.588747911686347,0
2423,2423,3163100,4270,694557,5,16,2,2,470,85000,648.2837956338465,0.0,1
2424,2424,2849361,749,2897800,5,4,4,0,450,75000,518.2699140542172,0.0,1
2425,2425,2117049,1759,3302490,2,16,4,2,626,163000,607.6428736023381,16.22493238424599,0
2426,2426,4631115,2194,4323117,9,3,1,0,517,108500,547.238866216665,19.35542371282832,0
2427,2427,41337,259,3485635,9,20,1,1,384,42000,803.5951881103421,0.0,1
2428,2428,2077085,156,4856540,9,5,3,1,526,113000,611.7197414659624,19.973702766836038,0
2429,2429,2316263,637,3793249,4,9,4,0,417,58500,580.2223304419715,0.0,1
2430,2430,3843053,3022,3543897,5,3,5,3,310,5000,460.6971757820021,0.0,1
2431,2431,2318959,2311,952457,8,3,4,1,376,38000,526.6282436252429,0.0,1
2432,2432,195689,4428,2816480,9,19,4,2,351,25500,839.7318696639746,0.0,1
2433,2433,2574198,4257,199044,1,2,3,3,484,92000,337.09180584946995,0.0,1
2434,2434,950161,4349,411467,6,7,5,1,695,197500,599.0953336065559,16.643874280746534,0
2435,2435,2797141,1421,2336685,4,20,3,1,824,262000,758.5792366332755,9.334519942510259,0
2436,2436,2029530,4464,2830222,1,11,1,3,591,145500,477.1237492770981,21.89125853088376,0
2437,2437,2586899,4729,2879194,1,6,4,1,371,35500,460.2265748570128,0.0,1
2438,2438,3462417,2561,4181103,3,11,5,0,748,224000,615.6611551243216,11.723681245974978,0
2439,2439,4088592,568,1909196,9,18,1,0,440,70000,813.2160432980081,0.0,1
2440,2440,3172275,3447,2756001,4,12,2,1,791,245500,600.3143638528481,12.530999683380385,0
2441,2441,73676,4523,1838145,6,16,4,0,379,39500,735.4274829399801,0.0,1
2442,2442,4358709,1588,441798,3,20,2,3,725,212500,658.0562948610918,13.487072246173684,0
2443,2443,3861567,4380,3492330,5,11,2,0,301,500,605.8882631623553,0.0,1
2444,2444,2354493,3206,929003,3,9,3,0,467,83500,545.6342529486649,0.0,1
2445,2445,2012692,4726,757595,7,13,4,3,725,212500,660.4435524992862,10.149737248954967,0
2446,2446,3862513,732,3027476,3,9,2,0,439,69500,550.7468696189957,0.0,1
2447,2447,2457876,2928,2168063,3,9,2,2,798,249000,532.4299932195877,10.61736117389854,0
2448,2448,1977145,172,2883036,9,8,3,3,805,252500,618.8321842813596,7.129134140286177,0
2449,2449,2785167,4601,4726361,1,11,2,3,802,251000,491.7558131027914,8.553405258110754,0
2450,2450,1040525,849,1085014,5,6,2,2,547,123500,476.68336797977224,21.729803424140435,0
2451,2451,3725735,1131,4479595,5,7,5,0,354,27000,600.34650002595,0.0,1
2452,2452,3120258,370,2216992,4,12,4,0,655,177500,635.867809472631,15.180097477377455,0
2453,2453,563574,873,3553081,1,8,3,0,468,84000,500.3699451978625,0.0,1
2454,2454,1587214,4662,855006,6,5,3,3,518,109000,504.7530780698304,19.26854670692634,0
2455,2455,4507241,2918,4643338,6,9,3,1,721,210500,594.9976992400022,12.153017751448912,0
2456,2456,1981299,2527,419974,3,0,5,0,663,181500,414.10788319365093,16.29770270113963,0
2457,2457,2055998,1832,2587106,6,11,3,2,742,221000,615.535156662022,12.25977636654562,0
2458,2458,4262018,4849,2565537,3,17,4,2,810,255000,663.4201125136539,7.231910878219747,0
2459,2459,1755587,4816,2937616,7,13,1,1,489,94500,644.5874759328071,0.0,1
2460,2460,3451635,4053,4692227,8,11,2,3,471,85500,612.7128353546237,0.0,1
2461,2461,558273,814,255976,3,9,1,1,697,198500,508.08135428180043,16.13360825628132,0
2462,2462,3623441,711,849745,10,4,1,1,674,187000,579.9094007254129,15.020929713511109,0
2463,2463,3484070,3182,436157,7,1,1,1,679,189500,439.3342973239792,17.55434252950282,0
2464,2464,2906852,3199,3556623,2,11,3,1,547,123500,559.9312171828003,19.06352249927986,0
2465,2465,1816131,3010,3637939,5,15,5,1,733,216500,715.5631296288956,10.720024958803974,0
2466,2466,1965011,2337,2843471,5,8,4,3,303,1500,522.8730019340155,0.0,1
2467,2467,122307,1787,3440481,8,7,2,0,658,179000,592.8262100575125,16.1984937553276,0
2468,2468,2850527,1668,1212858,8,15,1,0,789,244500,723.1696903243744,10.72687909863513,0
2469,2469,210714,4105,3527209,8,12,2,2,644,172000,649.5953109795814,15.466079393961236,0
2470,2470,4547064,2030,3059287,3,15,1,2,595,147500,599.6783653183509,20.10834729172573,0
2471,2471,3120672,4882,806839,5,2,1,2,673,186500,426.08468720755513,15.195029525101809,0
2472,2472,243415,3975,2551432,6,18,2,0,596,148000,727.1485145831382,19.047934261863784,0
2473,2473,2072173,4186,3615513,1,9,1,1,676,188000,478.0702098449906,15.39280621966649,0
2474,2474,3987628,4785,3245379,4,13,1,2,312,6000,585.8206735605124,0.0,1
2475,2475,3884753,3628,2149440,5,5,5,0,401,50500,556.829946876018,0.0,1
2476,2476,2360153,997,4526582,2,0,1,3,379,39500,324.5551467087714,0.0,1
2477,2477,2762090,1776,4808333,8,2,5,2,360,30000,558.8273472296245,0.0,1
2478,2478,3760169,1946,2528699,8,6,5,0,473,86500,625.1029416068424,0.0,1
2479,2479,3354339,4600,2533108,3,3,2,3,780,240000,409.18606359634936,10.731727270439016,0
2480,2480,2877468,590,3817387,3,11,5,1,514,107000,572.1402072728619,21.970830133370608,0
2481,2481,788654,2521,4949233,6,1,5,3,453,76500,457.75586763618935,0.0,1
2482,2482,1284338,4690,588121,3,16,4,1,547,123500,665.7581369272268,19.055795787186508,0
2483,2483,3572413,3030,2622432,6,19,2,0,673,186500,762.4820889784977,15.771211050751779,0
2484,2484,1385284,4005,1199886,5,7,1,1,803,251500,525.9367647658289,9.299784792428525,0
2485,2485,3757114,4173,1303512,4,12,5,2,840,270000,606.3884592668016,8.342967253372976,0
2486,2486,4428002,865,1399791,7,13,3,2,506,103000,659.2299786473841,21.298604677528996,0
2487,2487,4855611,1738,4644712,3,3,2,1,705,202500,434.8591925259371,14.249210831569155,0
2488,2488,2053404,1095,3035079,4,17,5,0,575,137500,741.3205381204892,20.203476139102996,0
2489,2489,1291305,1465,593738,4,1,4,1,599,149500,435.46276426363903,21.601787995723942,0
2490,2490,3999785,140,4022869,9,9,2,0,734,217000,670.4641605773929,12.063333815795783,0
2491,2491,4081501,435,3593581,1,20,5,2,404,52000,680.987425897531,0.0,1
2492,2492,2845168,4410,768973,10,5,2,3,648,174000,537.9862076846093,16.174522785203134,0
2493,2493,4431812,2984,4709925,10,0,4,2,731,215500,530.1010697786157,13.555805905205597,0
2494,2494,2769109,1266,1378157,6,5,5,0,308,4000,577.8978710856613,0.0,1
2495,2495,1071525,1002,151200,3,15,2,1,455,77500,616.4894247961677,0.0,1
2496,2496,2885660,2072,2203185,9,2,3,3,745,222500,508.7039697261226,10.449755211868338,0
2497,2497,4166083,3657,3920661,10,2,2,0,592,146000,547.4760583513989,19.59989018418066,0
2498,2498,3618761,4504,1576267,1,3,5,2,345,22500,403.20169235675024,0.0,1
2499,2499,3619752,1492,3176509,6,3,4,3,545,122500,471.60213605011035,21.32200046256912,0
2500,2500,592061,1095,3690847,4,2,2,0,710,205000,445.1216322449484,11.85179885442924,0
2501,2501,2213973,1549,2831417,1,4,2,0,676,188000,426.01728476562533,16.16228798401559,0
2502,2502,335510,839,2570362,5,9,2,1,655,177500,557.1214987325982,16.824121254279525,0
2503,2503,1090445,1338,2209960,4,2,5,3,787,243500,441.5506551392248,12.475841201474783,0
2504,2504,3625744,1589,4751940,2,7,3,0,578,139000,512.8354120065737,20.933342531539942,0
2505,2505,2115106,1614,1466374,4,12,1,1,728,214000,583.603683442366,13.239648467844036,0
2506,2506,3202777,4636,2895043,5,9,4,1,384,42000,603.5316584691329,0.0,1
2507,2507,749778,4694,1569450,10,17,3,2,409,54500,774.047729849201,0.0,1
2508,2508,4024694,2010,3495172,6,20,3,1,664,182000,784.5453914837627,15.113433047097683,0
2509,2509,4864145,417,2347264,2,12,4,1,544,122000,592.2101545921464,18.87111815364137,0
2510,2510,4058758,2199,3550544,2,11,4,2,425,62500,548.4026308330212,0.0,1
2511,2511,4628073,3129,4925113,4,4,2,0,517,108500,481.190296072255,19.027964529588075,0
2512,2512,4967692,3920,1551561,5,4,4,1,738,219000,505.77587710367067,10.394705174652007,0
2513,2513,3357035,3550,2732127,9,7,3,3,746,223000,577.5500311797548,12.849091548404985,0
2514,2514,2305153,2782,1465339,5,6,4,0,830,265000,572.7378474071613,7.123829114285371,0
2515,2515,3489605,4744,672678,8,16,3,2,570,135000,723.1906047573821,19.27022861958108,0
2516,2516,4323602,1819,2438013,5,20,2,3,605,152500,700.9788131814629,16.801347140791943,0
2517,2517,3366297,348,2943823,4,18,1,1,757,228500,659.2417423613931,14.0385485402549,0
2518,2518,4775589,1402,3452213,9,16,1,2,414,57000,730.5325093790889,0.0,1
2519,2519,1326758,1937,561839,5,5,2,2,849,274500,480.823072089637,9.584022382071618,0
2520,2520,237421,3931,1763840,5,10,2,2,352,26000,559.5427842161339,0.0,1
2521,2521,2325663,4133,422123,7,8,3,2,650,175000,589.702028916224,16.292901897008853,0
2522,2522,3047243,3824,3565197,6,6,3,3,525,112500,514.2923164368987,21.270509807548258,0
2523,2523,950626,3516,2146624,9,13,4,2,426,63000,718.6396615756036,0.0,1
2524,2524,3699191,3981,706264,4,1,5,1,312,6000,438.6456252087044,0.0,1
2525,2525,1650471,3341,4280440,1,16,5,1,738,219000,654.0945755085422,14.576907249654486,0
2526,2526,1012870,529,2284208,1,15,3,2,727,213500,585.0043574244571,14.299627384142205,0
2527,2527,2438474,1259,3651213,4,3,2,3,809,254500,407.06978113358736,8.541095996895592,0
2528,2528,4240914,2831,4354317,7,15,3,0,532,116000,727.9455762449395,21.420456741289644,0
2529,2529,424953,2306,667591,3,9,4,1,783,241500,563.1081425971161,10.595751552748672,0
2530,2530,2613196,803,3676338,3,3,3,2,674,187000,441.8529181807618,17.57691868651093,0
2531,2531,132798,191,3403114,4,11,3,1,810,255000,602.7835197715237,8.478527418709406,0
2532,2532,3547861,1011,1895420,1,20,1,0,478,89000,657.4972147308135,0.0,1
2533,2533,3767247,832,4495533,1,16,3,1,364,32000,600.4489082226762,0.0,1
2534,2534,78855,3681,2668015,8,13,1,0,644,172000,673.9156468351437,15.594477112595733,0
2535,2535,2877255,2132,2037993,10,9,2,3,424,62000,636.6359449131169,0.0,1
2536,2536,214753,4971,4989566,6,18,1,3,719,209500,685.5748986448232,12.538439966962681,0
2537,2537,2020822,4528,2713292,9,6,4,2,426,63000,597.2212297003687,0.0,1
2538,2538,4090715,3725,2703045,4,1,3,0,705,202500,446.3856842905376,13.268207493313195,0
2539,2539,4071634,4856,3086038,4,6,3,0,809,254500,518.2538669135181,8.806677202942202,0
2540,2540,4537839,4524,1032120,1,10,1,0,327,13500,481.5895475713687,0.0,1
2541,2541,1310127,3028,4178697,6,9,2,1,459,79500,585.2132752775124,0.0,1
2542,2542,325694,2577,1861741,8,20,3,3,515,107500,787.0855001662458,19.218748050924766,0
2543,2543,2792595,4301,2213673,6,9,3,1,797,248500,589.4640604758583,14.08858852443057,0
2544,2544,2749714,2507,3286888,8,13,4,0,427,63500,705.9782607237128,0.0,1
2545,2545,1948625,4413,3694203,10,9,2,2,419,59500,635.0938026480667,0.0,1
2546,2546,2121287,1312,1880100,5,3,5,1,644,172000,503.8313925172529,15.220139142119697,0
2547,2547,2892871,2679,2088971,9,11,3,0,630,165000,710.8127492102262,17.183979635841624,0
2548,2548,2912798,1568,1562679,10,18,5,0,617,158500,883.4737334142156,15.080913752854105,0
2549,2549,4796488,1327,1412865,4,18,4,0,585,142500,737.0251264757987,18.5594274562146,0
2550,2550,1028724,918,2613815,3,14,4,0,470,85000,647.6430031175217,0.0,1
2551,2551,2823449,3608,4354049,1,1,2,3,848,274000,316.14436087018066,9.300069487078705,0
2552,2552,4662228,2132,3231948,2,2,3,2,748,224000,384.9974941670221,11.191659907968159,0
2553,2553,3851770,3013,2322764,9,19,4,1,512,106000,832.7949386862663,20.368296776009853,0
2554,2554,721872,452,2647800,2,11,4,2,807,253500,552.4311504342618,7.7977051643850235,0
2555,2555,4305752,2722,1041287,1,12,1,3,418,59000,493.7605955600367,0.0,1
2556,2556,1579814,605,3607997,10,4,1,3,547,123500,539.8556105561865,21.934993714847916,0
2557,2557,1522898,2581,1410975,6,5,3,1,661,180500,522.5319772846339,17.713028158452797,0
2558,2558,3376966,608,3732137,2,20,2,2,530,115000,671.5562445615924,19.2648541215197,0
2559,2559,2012998,2732,4779696,4,20,4,1,621,160500,730.5668317754707,15.990044767002523,0
2560,2560,2020490,4916,3865876,6,18,2,0,711,205500,766.0256152363409,10.987169252486956,0
2561,2561,2724184,1571,3176585,10,19,2,0,499,99500,848.9386672535462,0.0,1
2562,2562,1587355,4870,1723492,4,0,1,0,385,42500,393.13729304813876,0.0,1
2563,2563,4429317,3635,966245,5,5,5,3,542,121000,497.08705995582716,20.95678546982642,0
2564,2564,2067812,1532,2731522,2,12,5,3,603,151500,559.0232511631423,16.03919569134847,0
2565,2565,2581525,4147,3603923,3,4,2,0,441,70500,458.7340506966109,0.0,1
2566,2566,941083,1084,4691372,10,4,2,2,628,164000,574.9949226491622,17.582601333811578,0
2567,2567,2567733,3343,1722688,1,18,2,3,578,139000,610.4167995191863,19.3308787751603,0
2568,2568,3573164,4939,4667241,5,18,3,3,779,239500,696.2544147828178,11.089900736494439,0
2569,2569,3316972,4880,4873161,6,10,3,2,642,171000,595.9108598309031,17.021133319982482,0
2570,2570,278517,3335,2697825,3,0,1,2,430,65000,337.79369348810553,0.0,1
2571,2571,4857876,398,2950322,2,3,3,1,721,210500,423.0460515431899,11.443614962035982,0
2572,2572,3141750,1329,790609,8,12,5,0,771,235500,740.8971399816141,13.304107559085011,0
2573,2573,400188,1718,1827208,7,20,3,1,637,168500,791.7860543308645,15.998375779182934,0
2574,2574,3108918,4425,4893212,10,11,4,2,819,259500,688.7270228615092,9.585340410046523,0
2575,2575,4473566,2526,2948781,3,17,3,1,336,18000,671.8958357292424,0.0,1
2576,2576,248060,3978,1668359,7,4,4,1,698,199000,537.5551132543188,15.473296631478226,0
2577,2577,1656072,1368,4139624,6,15,1,0,302,1000,673.4483697550096,0.0,1
2578,2578,1962932,598,4874351,6,11,1,2,594,147000,579.360030306553,21.40979353920119,0
2579,2579,221780,4484,585531,8,7,2,1,325,12500,587.4245419416584,0.0,1
2580,2580,1726529,3536,2888282,6,3,5,1,703,201500,538.3775141603176,13.533669776473648,0
2581,2581,1858046,1768,4158594,10,9,1,0,309,4500,662.3222592564034,0.0,1
2582,2582,3713026,855,4379638,4,1,5,3,348,24000,432.40117063660125,0.0,1
2583,2583,2075539,4710,1374259,10,18,5,1,646,173000,861.5564745514085,15.714158994340321,0
2584,2584,4567225,3968,2019067,7,3,4,1,486,93000,522.9662162109237,0.0,1
2585,2585,1372663,2079,4049727,6,11,2,1,362,31000,615.5808238553773,0.0,1
2586,2586,2926676,2738,140270,10,17,3,1,466,83000,810.7432061458811,0.0,1
2587,2587,1217564,2436,1421757,1,18,1,1,312,6000,638.5929354821662,0.0,1
2588,2588,2866038,4792,4559456,5,9,3,2,420,60000,548.9105664297024,0.0,1
2589,2589,4370849,4715,913785,6,19,3,1,578,139000,752.5823397743086,19.734990786793517,0
2590,2590,2634239,3500,1927129,2,4,2,0,335,17500,439.53471639767236,0.0,1
2591,2591,1111621,3442,2178319,10,16,1,0,457,78500,781.1260073621047,0.0,1
2592,2592,2295936,3567,2713739,3,19,2,1,504,102000,683.0382604281581,20.45457999752706,0
2593,2593,2798674,3632,1760778,10,0,5,0,581,140500,551.3512949001579,21.302601827491554,0
2594,2594,1777603,815,4182516,5,9,1,3,595,147500,508.4625844936843,21.336755440155198,0
2595,2595,4901251,4038,3227462,8,19,3,0,406,53000,818.5198654854781,0.0,1
2596,2596,4100652,1027,4457529,9,14,2,1,663,181500,722.035133389217,17.894343088481172,0
2597,2597,1788441,1421,2620359,3,12,3,1,483,91500,583.6291758531045,0.0,1
2598,2598,2749047,963,1682978,7,14,1,0,618,159000,671.6487741709702,16.231940417093973,0
2599,2599,1923615,2155,2978284,4,19,3,2,845,272500,700.7415569000577,8.93324471366338,0
2600,2600,1392504,2916,2732486,7,1,5,3,567,133500,499.1847097743104,21.917876777276213,0
2601,2601,4303003,2117,2408765,5,2,5,1,558,129000,478.9962665350127,20.174438109428365,0
2602,2602,3485818,3207,2976167,6,4,4,0,357,28500,545.9116886102573,0.0,1
2603,2603,1123984,1043,3890567,9,0,2,0,516,108000,510.99902896122046,19.27576784344762,0
2604,2604,3594553,691,4389399,9,14,3,2,544,122000,708.6934819635849,19.096277388425264,0
2605,2605,4353409,2173,2995953,8,0,2,2,335,17500,456.0968579911024,0.0,1
2606,2606,551331,3945,3077978,3,8,4,2,502,101000,530.3263319416423,21.62188721435112,0
2607,2607,2508573,4808,4883787,4,11,2,1,498,99000,565.7412299156746,0.0,1
2608,2608,3875128,4639,3132687,4,19,4,2,428,64000,703.3085980205894,0.0,1
2609,2609,4471361,484,3412880,3,3,1,1,391,45500,409.311102476814,0.0,1
2610,2610,4044338,161,1825468,8,12,5,3,307,3500,675.0073891401357,0.0,1
2611,2611,4512443,3627,2456448,10,20,1,1,317,8500,831.5216416653452,0.0,1
2612,2612,3781286,889,284440,6,20,4,3,516,108000,771.3203141962424,18.584034167088742,0
2613,2613,4031578,837,4677830,6,9,2,1,835,267500,569.2530624815347,8.273548177492707,0
2614,2614,1301380,2341,1704615,3,6,5,3,430,65000,472.53638256818044,0.0,1
2615,2615,2216719,3056,4830921,6,20,5,1,826,263000,813.2941844163252,9.253735897137496,0
2616,2616,2132794,1416,1114446,9,19,4,1,309,4500,833.7298463077834,0.0,1
2617,2617,1515828,3494,3970354,7,9,5,0,628,164000,668.3720601005173,17.357671003968775,0
2618,2618,1382971,3433,1113761,6,7,5,2,799,249500,574.5941198479006,12.854393997551895,0
2619,2619,2236362,1635,4055692,4,5,1,0,667,183500,504.52486254170225,15.04789959659429,0
2620,2620,3441494,1509,1907369,5,9,3,2,744,222000,561.147019149686,12.273499555741152,0
