Customer Name,Consistency of Work & Gigs,Freelancing Experience (years),Income Diversification,Financial Risk Events,FICO Score,Credit Score,IScore,Interest Rate (%),Loan Eligibility
3015,5,10,5,1,363,31500,624.3243243,0,1
3016,7,11,1,0,507,103500,643.7837838,21.97124234,0
3017,3,17,2,3,550,125000,627.5675676,21.87788511,0
3018,9,10,5,0,529,114500,718.3783784,19.4304788,0
3019,8,11,1,1,410,55000,647.027027,0,1
3020,3,2,4,3,312,6000,410.2702703,0,1
3021,1,2,5,3,747,223500,384.3243243,14.25265565,0
3022,9,19,2,3,606,153000,776.7567568,17.42285584,0
3023,9,10,3,3,624,162000,643.7837838,17.97763231,0
3024,8,8,3,1,415,57500,624.3243243,0,1
3025,7,17,5,3,586,143000,744.3243243,21.11510517,0
3026,7,17,4,3,602,151000,731.3513514,16.65248728,0
3027,4,18,4,3,706,203000,689.1891892,10.15117769,0
3028,9,7,5,2,695,197500,637.2972973,16.34265906,0
3029,2,9,5,3,594,147000,517.2972973,19.17861473,0
3030,3,13,2,2,433,66500,578.9189189,0,1
3031,10,7,1,3,719,209500,588.6486486,10.8416751,0
3032,9,19,1,1,490,95000,796.2162162,0,1
3033,1,6,5,3,792,246000,449.1891892,14.76024014,0
3034,8,3,1,2,766,233000,501.0810811,10.03107879,0
3035,1,6,1,2,734,217000,413.5135135,11.00469072,0
3036,5,13,4,2,434,67000,643.7837838,0,1
3037,8,19,1,2,536,118000,760.5405405,18.64157772,0
3038,7,9,3,0,704,202000,637.2972973,11.28047108,0
3039,2,10,5,3,494,97000,533.5135135,0,1
3040,10,12,1,0,568,134000,718.3783784,20.04914894,0
3041,2,16,4,3,752,226000,617.8378378,14.00406647,0
3042,6,16,1,2,699,199500,672.972973,15.16621913,0
3043,3,20,4,2,566,133000,718.3783784,21.5272208,0
3044,5,3,5,0,721,210500,527.027027,14.30757968,0
3045,6,4,4,1,440,70000,533.5135135,0,1
3046,8,2,5,2,305,2500,536.7567568,0,1
3047,5,16,2,1,368,34000,682.7027027,0,1
3048,4,6,5,1,709,204500,540,10.61465092,0
3049,10,4,2,3,528,114000,552.972973,18.08781006,0
3050,8,14,1,2,314,7000,679.4594595,0,1
3051,4,0,5,0,494,97000,458.9189189,0,1
3052,4,4,5,3,547,123500,475.1351351,20.59194454,0
3053,4,13,3,0,505,102500,643.7837838,18.24168835,0
3054,2,10,1,0,395,47500,530.2702703,0,1
3055,5,2,2,0,708,204000,471.8918919,13.39185398,0
3056,2,1,2,0,354,27000,397.2972973,0,1
3057,1,0,4,2,840,270000,355.1351351,7.640514185,0
3058,8,6,5,1,756,228000,617.8378378,14.10131611,0
3059,2,14,4,1,790,245000,617.8378378,11.64680501,0
3060,4,19,1,1,586,143000,698.9189189,21.75223685,0
3061,5,6,3,1,679,189500,533.5135135,16.68349713,0
3062,7,5,4,2,624,162000,552.972973,17.79938097,0
3063,4,5,3,3,618,159000,465.4054054,15.18336257,0
3064,5,5,1,3,320,10000,458.9189189,0,1
3065,9,4,1,3,366,33000,520.5405405,0,1
3066,7,5,3,1,825,262500,556.2162162,9.381749274,0
3067,9,20,2,0,799,249500,841.6216216,11.62378577,0
3068,7,9,5,3,530,115000,614.5945946,20.18912699,0
3069,5,14,3,1,523,111500,663.2432432,18.96902713,0
3070,3,12,2,0,693,196500,595.1351351,17.61935179,0
3071,2,12,1,1,586,143000,546.4864865,18.0534856,0
3072,3,13,5,1,449,74500,634.0540541,0,1
3073,9,20,4,2,580,140000,835.1351351,18.20181688,0
3074,8,18,5,3,790,245000,780,12.63156042,0
3075,3,0,5,1,673,186500,423.2432432,16.67482823,0
3076,7,16,5,1,553,126500,760.5405405,19.94356578,0
3077,9,8,4,0,337,18500,672.972973,0,1
3078,6,9,5,0,543,121500,643.7837838,19.78878015,0
3079,3,5,1,1,811,255500,452.4324324,9.61528304,0
3080,8,19,4,2,550,125000,799.4594595,20.29257069,0
3081,2,18,1,1,494,97000,643.7837838,0,1
3082,4,18,2,1,632,166000,695.6756757,16.5116487,0
3083,9,15,1,1,801,250500,731.3513514,8.138732979,0
3084,10,19,4,3,519,109500,822.1621622,20.08563455,0
3085,4,5,2,3,753,226500,452.4324324,11.62466097,0
3086,5,13,1,2,845,272500,604.8648649,8.613302419,0
3087,2,16,4,2,735,217500,634.0540541,14.36054035,0
3088,3,14,4,0,392,46000,653.5135135,0,1
3089,4,6,2,2,654,177000,484.8648649,17.90391947,0
3090,5,12,3,1,392,46000,630.8108108,0,1
3091,1,2,5,0,462,81000,432.972973,0,1
3092,9,6,3,0,599,149500,627.5675676,20.20949138,0
3093,1,8,1,3,511,105500,429.7297297,19.18558835,0
3094,2,8,1,0,815,257500,497.8378378,7.78284377,0
3095,10,13,2,1,849,274500,731.3513514,8.138732772,0
3096,6,16,1,2,610,155000,672.972973,16.58286342,0
3097,7,2,2,3,505,102500,462.1621622,21.14475779,0
3098,5,8,2,0,639,169500,569.1891892,15.499682,0
3099,1,9,2,1,721,210500,491.3513514,10.35597937,0
3100,8,13,2,0,475,87500,708.6486486,0,1
3101,4,4,3,2,374,37000,465.4054054,0,1
3102,7,11,1,0,459,79500,643.7837838,0,1
3103,4,20,2,1,670,185000,728.1081081,15.93552548,0
3104,10,12,2,0,568,134000,731.3513514,18.41061577,0
3105,7,4,4,2,536,118000,536.7567568,20.24345323,0
3106,8,1,1,1,619,159500,484.8648649,17.02634919,0
3107,6,18,4,1,564,132000,760.5405405,18.23254675,0
3108,7,11,5,2,699,199500,663.2432432,15.84986927,0
3109,10,3,4,0,657,178500,611.3513514,16.30922713,0
3110,5,20,3,2,601,150500,744.3243243,15.2975066,0
3111,7,1,3,1,647,173500,491.3513514,15.52778075,0
3112,10,10,1,1,595,147500,669.7297297,19.27105364,0
3113,5,5,3,3,385,42500,484.8648649,0,1
3114,6,14,1,2,372,36000,640.5405405,0,1
3115,2,19,2,1,545,122500,672.972973,21.52148006,0
3116,4,6,2,1,761,230500,501.0810811,14.90143845,0
3117,9,2,2,1,526,113000,533.5135135,18.2931881,0
3118,5,16,5,3,326,13000,689.1891892,0,1
3119,3,5,2,1,809,254500,465.4054054,8.987038893,0
3120,7,11,3,3,430,65000,621.0810811,0,1
3121,5,4,4,1,769,234500,514.0540541,14.89310041,0
3122,5,18,1,0,537,118500,718.3783784,18.27804571,0
3123,1,16,4,2,558,129000,614.5945946,19.3362201,0
3124,9,17,5,1,527,113500,815.6756757,20.2997685,0
3125,6,20,2,1,387,43500,767.027027,0,1
3126,1,14,3,3,450,75000,552.972973,0,1
3127,7,16,1,3,840,270000,676.2162162,8.81303446,0
3128,4,15,3,3,311,5500,627.5675676,0,1
3129,7,10,4,0,367,33500,666.4864865,0,1
3130,10,15,3,3,525,112500,744.3243243,21.73935009,0
3131,8,16,4,2,301,500,750.8108108,0,1
3132,10,16,5,2,572,136000,802.7027027,20.73786855,0
3133,2,10,4,3,443,71500,520.5405405,0,1
3134,9,14,3,2,809,254500,724.8648649,7.03059886,0
3135,3,13,3,3,360,30000,575.6756757,0,1
3136,4,16,1,1,783,241500,650.2702703,12.02559771,0
3137,8,2,1,3,532,116000,468.6486486,20.23506115,0
3138,10,15,4,0,747,223500,805.9459459,13.3477923,0
3139,6,18,3,1,361,30500,747.5675676,0,1
3140,4,11,2,3,835,267500,549.7297297,8.549111213,0
3141,4,4,3,0,748,224000,497.8378378,10.32571863,0
3142,9,19,2,2,355,27500,792.972973,0,1
3143,9,0,1,2,845,272500,471.8918919,8.459929479,0
3144,1,11,2,1,318,9000,523.7837838,0,1
3145,1,9,5,3,789,244500,497.8378378,13.99204901,0
3146,7,17,4,2,767,233500,747.5675676,11.4095923,0
3147,9,18,1,0,313,6500,796.2162162,0,1
3148,5,12,5,1,623,161500,656.7567568,17.78107118,0
3149,9,3,2,2,693,196500,533.5135135,17.49568268,0
3150,2,7,3,1,725,212500,491.3513514,14.5038767,0
3151,6,10,1,3,841,270500,559.4594595,8.764458787,0
3152,7,0,3,2,382,41000,458.9189189,0,1
3153,5,13,4,0,632,166000,676.2162162,15.98481396,0
3154,6,16,2,1,328,14000,702.1621622,0,1
3155,5,4,3,0,578,139000,517.2972973,20.73826336,0
3156,8,5,3,0,811,255500,591.8918919,9.306552307,0
3157,8,20,4,1,719,209500,831.8918919,10.96650407,0
3158,3,0,1,3,819,259500,338.9189189,8.429195743,0
3159,6,1,2,0,537,118500,475.1351351,18.05486502,0
3160,5,17,5,3,474,87000,705.4054054,0,1
3161,8,11,2,3,561,130500,627.5675676,19.127913,0
3162,6,3,4,0,314,7000,533.5135135,0,1
3163,9,15,3,0,730,215000,773.5135135,12.30843266,0
3164,3,19,1,3,644,172000,647.027027,17.66056345,0
3165,7,6,4,1,330,15000,585.4054054,0,1
3166,5,6,5,3,364,32000,527.027027,0,1
3167,10,10,1,0,505,102500,685.9459459,21.4825302,0
3168,9,18,1,2,533,116500,763.7837838,21.72340828,0
3169,5,5,2,1,452,76000,504.3243243,0,1
3170,7,7,3,1,737,218500,588.6486486,10.57735644,0
3171,9,1,5,3,724,212000,523.7837838,12.28229946,0
3172,1,5,1,2,813,256500,397.2972973,8.349764167,0
3173,4,0,3,2,766,233000,400.5405405,13.63251283,0
3174,1,1,4,2,381,40500,371.3513514,0,1
3175,4,2,3,0,454,77000,465.4054054,0,1
3176,7,18,3,3,382,41000,734.5945946,0,1
3177,6,15,1,2,654,177000,656.7567568,16.46116914,0
3178,4,0,3,0,779,239500,432.972973,13.10441519,0
3179,4,17,1,1,487,93500,666.4864865,0,1
3180,7,6,2,1,683,191500,559.4594595,16.37149506,0
3181,2,0,4,2,446,73000,374.5945946,0,1
3182,5,13,1,1,436,68000,621.0810811,0,1
3183,1,12,2,3,369,34500,507.5675676,0,1
3184,10,13,4,3,473,86500,724.8648649,0,1
3185,6,15,4,3,607,153500,679.4594595,17.36348532,0
3186,4,13,1,1,829,264500,601.6216216,7.638979755,0
3187,8,10,5,1,377,38500,682.7027027,0,1
3188,9,16,4,2,372,36000,770.2702703,0,1
3189,4,15,2,1,497,98500,647.027027,0,1
3190,2,12,4,3,700,200000,552.972973,16.99822077,0
3191,4,12,3,0,553,126500,627.5675676,21.66952186,0
3192,8,5,5,1,443,71500,601.6216216,0,1
3193,6,19,3,0,621,160500,780,15.64191414,0
3194,1,3,3,0,530,115000,423.2432432,18.59023919,0
3195,10,4,1,3,579,139500,540,20.42994476,0
3196,5,7,2,3,394,47000,504.3243243,0,1
3197,8,6,5,2,438,69000,601.6216216,0,1
3198,2,14,5,2,795,247500,614.5945946,11.67766475,0
3199,6,19,4,2,391,45500,760.5405405,0,1
3200,5,3,4,1,524,112000,497.8378378,20.56742584,0
3201,7,8,5,0,833,266500,647.027027,8.178828204,0
3202,4,15,1,3,350,25000,601.6216216,0,1
3203,7,11,1,1,603,151500,627.5675676,16.40031624,0
3204,5,19,2,0,522,111000,747.5675676,20.68350662,0
3205,9,17,1,3,622,161000,731.3513514,17.23946974,0
3206,10,18,2,0,423,61500,828.6486486,0,1
3207,1,1,2,2,366,33000,345.4054054,0,1
3208,7,8,5,1,841,270500,630.8108108,7.059708163,0
3209,3,5,4,1,772,236000,491.3513514,13.82328826,0
3210,3,0,5,2,743,221500,407.027027,13.21904915,0
3211,5,13,4,1,688,194000,660,15.90277432,0
3212,4,1,1,0,749,224500,423.2432432,10.382104,0
3213,2,11,5,0,641,170500,598.3783784,17.04087243,0
3214,1,20,2,2,617,158500,653.5135135,17.33066269,0
3215,4,19,3,3,743,221500,692.4324324,14.92322241,0
3216,8,20,5,2,826,263000,828.6486486,7.593306541,0
3217,2,4,3,2,637,168500,426.4864865,15.46456116,0
3218,9,16,1,3,609,154500,715.1351351,15.42156849,0
3219,3,7,2,0,627,163500,514.0540541,16.32228425,0
3220,9,4,2,0,658,179000,582.1621622,17.94145765,0
3221,8,8,1,3,303,1500,565.9459459,0,1
3222,6,9,1,3,500,100000,543.2432432,0,1
3223,1,18,3,1,585,142500,650.2702703,19.38541566,0
3224,8,14,2,3,565,132500,676.2162162,20.71618306,0
3225,8,13,1,1,507,103500,679.4594595,19.41282608,0
3226,3,19,2,1,757,228500,692.4324324,13.13501063,0
3227,1,6,3,3,308,4000,423.2432432,0,1
3228,2,7,5,0,433,66500,533.5135135,0,1
3229,8,5,2,2,730,215000,546.4864865,12.87178726,0
3230,5,7,5,0,683,191500,591.8918919,16.33805051,0
3231,3,2,2,2,846,273000,400.5405405,7.06761086,0
3232,10,2,1,1,541,120500,540,21.81720647,0
3233,10,14,2,3,576,138000,715.1351351,19.9110008,0
3234,5,17,4,2,315,7500,708.6486486,0,1
3235,5,7,5,0,658,179000,591.8918919,17.27395396,0
3236,9,4,3,2,814,257000,562.7027027,9.243234553,0
3237,10,4,5,1,308,4000,624.3243243,0,1
3238,2,7,4,2,795,247500,488.1081081,12.78096659,0
3239,8,15,4,0,641,170500,767.027027,16.45959853,0
3240,4,2,5,2,741,220500,458.9189189,13.53057987,0
3241,7,17,2,1,780,240000,737.8378378,14.22593019,0
3242,2,5,2,0,474,87000,462.1621622,0,1
3243,10,12,5,2,800,250000,737.8378378,14.30687465,0
3244,6,14,1,1,524,112000,656.7567568,21.60440315,0
3245,4,8,4,3,561,130500,527.027027,19.41632368,0
3246,4,7,5,1,738,219000,556.2162162,12.43065135,0
3247,7,12,1,1,325,12500,643.7837838,0,1
3248,2,7,3,2,695,197500,475.1351351,17.594314,0
3249,9,2,4,1,783,241500,559.4594595,13.70120179,0
3250,4,3,4,3,458,79000,445.9459459,0,1
3251,4,20,1,2,539,119500,698.9189189,19.28563033,0
3252,5,16,2,2,821,260500,666.4864865,8.718689186,0
3253,7,16,5,0,559,129500,776.7567568,21.0640407,0
3254,9,0,3,0,729,214500,530.2702703,11.4445313,0
3255,7,20,4,1,365,32500,812.4324324,0,1
3256,9,10,1,3,557,128500,617.8378378,19.31085635,0
3257,1,14,4,1,650,175000,598.3783784,17.79586992,0
3258,9,7,3,2,533,116500,611.3513514,19.76337338,0
3259,9,18,1,2,424,62000,763.7837838,0,1
3260,4,20,4,0,769,234500,770.2702703,12.24492172,0
3261,5,20,2,1,819,259500,747.5675676,7.726168231,0
3262,2,17,4,1,755,227500,666.4864865,12.3653545,0
3263,8,1,1,3,618,159000,452.4324324,17.86105429,0
3264,5,15,5,1,770,235000,705.4054054,13.24224187,0
3265,6,17,1,0,480,90000,721.6216216,0,1
3266,7,3,2,0,785,242500,527.027027,13.10562818,0
3267,2,0,2,2,392,46000,348.6486486,0,1
3268,3,19,3,2,343,21500,689.1891892,0,1
3269,5,5,5,3,517,108500,510.8108108,20.31940086,0
3270,7,1,2,2,556,128000,462.1621622,21.27776334,0
3271,1,11,5,2,802,251000,546.4864865,9.272028114,0
3272,1,7,3,2,400,50000,455.6756757,0,1
3273,7,15,4,0,637,168500,747.5675676,17.2633195,0
3274,6,1,2,0,511,105500,475.1351351,20.31029876,0
3275,2,8,5,1,733,216500,533.5135135,11.23292149,0
3276,6,12,2,2,829,264500,621.0810811,7.002226063,0
3277,3,11,4,2,315,7500,572.4324324,0,1
3278,10,4,2,0,351,25500,601.6216216,0,1
3279,5,15,1,2,393,46500,637.2972973,0,1
3280,6,12,1,3,438,69000,591.8918919,0,1
3281,1,11,2,3,453,76500,491.3513514,0,1
3282,10,18,2,1,368,34000,812.4324324,0,1
3283,1,2,2,2,338,19000,361.6216216,0,1
3284,1,12,3,2,685,192500,536.7567568,17.08695981,0
3285,7,9,5,1,422,61000,647.027027,0,1
3286,7,12,1,0,542,121000,660,20.69317678,0
3287,7,7,5,2,611,155500,598.3783784,17.87284924,0
3288,8,5,5,3,619,159500,569.1891892,16.96344392,0
3289,7,1,5,0,378,39000,533.5135135,0,1
3290,10,16,5,1,597,148500,818.9189189,21.35231598,0
3291,2,6,4,3,505,102500,455.6756757,21.08065392,0
3292,6,18,3,0,628,164000,763.7837838,15.73284325,0
3293,4,13,5,2,483,91500,637.2972973,0,1
3294,2,10,4,2,807,253500,536.7567568,7.7804344,0
3295,7,17,3,1,306,3000,750.8108108,0,1
3296,1,10,1,1,560,130000,494.5945946,18.81724455,0
3297,2,6,4,1,698,199000,488.1081081,17.81300315,0
3298,9,19,1,3,374,37000,763.7837838,0,1
3299,6,7,3,0,489,94500,585.4054054,0,1
3300,2,20,4,0,752,226000,731.3513514,12.05595402,0
3301,10,8,5,1,490,95000,689.1891892,0,1
3302,7,4,3,0,451,75500,556.2162162,0,1
3303,9,20,2,3,331,15500,792.972973,0,1
3304,7,9,5,0,593,146500,663.2432432,21.7694198,0
3305,3,0,5,1,492,96000,423.2432432,0,1
3306,9,9,5,2,658,179000,669.7297297,16.03467978,0
3307,8,11,4,0,764,232000,702.1621622,13.89417279,0
3308,10,0,3,0,306,3000,549.7297297,0,1
3309,9,5,3,3,344,22000,562.7027027,0,1
3310,5,17,5,1,516,108000,737.8378378,18.9207113,0
3311,9,13,1,2,350,25000,682.7027027,0,1
3312,5,12,4,2,472,86000,627.5675676,0,1
3313,8,9,3,0,630,165000,656.7567568,16.45050238,0
3314,3,9,5,0,420,60000,585.4054054,0,1
3315,6,4,3,0,510,105000,536.7567568,19.08618819,0
3316,1,13,3,1,829,264500,569.1891892,7.896857714,0
3317,10,10,2,1,695,197500,682.7027027,16.13715817,0
3318,3,0,4,3,427,63500,377.8378378,0,1
3319,5,3,3,1,803,251500,484.8648649,8.540328369,0
3320,3,20,3,2,300,0,705.4054054,0,1
3321,7,12,4,3,797,248500,650.2702703,10.11362581,0
3322,5,11,1,0,411,55500,604.8648649,0,1
3323,3,15,5,1,491,95500,666.4864865,0,1
3324,4,13,2,0,783,241500,630.8108108,12.7923136,0
3325,2,20,3,3,707,203500,669.7297297,11.32446121,0
3326,1,4,2,1,342,21000,410.2702703,0,1
3327,2,1,1,0,478,89000,384.3243243,0,1
3328,1,8,2,0,546,123000,491.3513514,18.06406366,0
3329,9,2,1,3,782,241000,488.1081081,10.1776487,0
3330,10,12,3,2,566,133000,711.8918919,19.62597092,0
3331,6,1,1,2,403,51500,429.7297297,0,1
3332,7,13,2,2,647,173500,656.7567568,15.12776061,0
3333,8,17,5,1,392,46000,796.2162162,0,1
3334,6,6,4,3,427,63500,533.5135135,0,1
3335,5,16,4,1,339,19500,708.6486486,0,1
3336,8,2,2,0,683,191500,530.2702703,15.27904844,0
3337,9,5,3,0,668,184000,611.3513514,16.67777508,0
3338,8,12,1,1,383,41500,663.2432432,0,1
3339,5,9,1,3,732,216000,523.7837838,11.12394204,0
3340,10,0,2,2,556,128000,504.3243243,18.64817937,0
3341,10,8,4,2,427,63500,660,0,1
3342,5,1,2,2,402,51000,423.2432432,0,1
3343,8,4,3,0,624,162000,575.6756757,17.83600483,0
3344,3,1,1,3,769,234500,355.1351351,12.68310295,0
3345,4,10,3,1,347,23500,578.9189189,0,1
3346,5,13,1,3,799,249500,588.6486486,13.2507329,0
3347,1,6,3,2,738,219000,439.4594595,11.56109671,0
3348,5,4,3,0,432,66000,517.2972973,0,1
3349,6,3,3,0,329,14500,520.5405405,0,1
3350,6,0,5,1,328,14000,481.6216216,0,1
3351,8,17,1,0,675,187500,760.5405405,16.07111172,0
3352,3,2,4,2,656,178000,426.4864865,17.58295217,0
3353,5,16,1,0,656,178000,685.9459459,15.05950353,0
3354,1,17,3,3,595,147500,601.6216216,19.97229879,0
3355,5,15,4,3,482,91000,660,0,1
3356,4,4,3,1,504,102000,481.6216216,19.88453489,0
3357,6,13,1,2,655,177500,624.3243243,15.49821334,0
3358,4,10,2,2,363,31500,549.7297297,0,1
3359,5,1,2,3,309,4500,407.027027,0,1
3360,8,7,4,0,403,51500,637.2972973,0,1
3361,7,6,5,2,518,109000,582.1621622,18.56394525,0
3362,2,18,1,2,819,259500,627.5675676,7.441390471,0
3363,4,1,3,3,505,102500,400.5405405,21.7868675,0
3364,4,19,2,0,788,244000,728.1081081,10.98891496,0
3365,3,12,1,1,321,10500,565.9459459,0,1
3366,6,7,2,1,614,157000,556.2162162,17.01682251,0
3367,4,16,4,3,332,16000,656.7567568,0,1
3368,6,18,1,0,314,7000,737.8378378,0,1
3369,1,5,3,0,738,219000,455.6756757,12.97462126,0
3370,3,10,4,1,326,13000,572.4324324,0,1
3371,8,10,2,0,382,41000,660,0,1
3372,10,10,4,2,388,44000,692.4324324,0,1
3373,8,2,1,3,342,21000,468.6486486,0,1
3374,6,7,3,1,586,143000,569.1891892,20.90974909,0
3375,3,6,3,0,562,131000,510.8108108,19.92948426,0
3376,6,9,4,3,588,144000,582.1621622,21.90213499,0
3377,9,4,4,1,630,165000,591.8918919,15.08025792,0
3378,9,2,5,1,544,122000,572.4324324,18.80456591,0
3379,8,11,1,1,485,92500,647.027027,0,1
3380,8,6,1,0,598,149000,582.1621622,19.49897883,0
3381,2,3,1,1,762,231000,400.5405405,11.74473568,0
3382,4,9,2,2,361,30500,533.5135135,0,1
3383,8,3,1,3,836,268000,484.8648649,8.517254396,0
3384,1,15,5,0,779,239500,643.7837838,11.67049124,0
3385,4,14,5,0,827,263500,685.9459459,9.321019855,0
3386,8,6,1,1,681,190500,565.9459459,17.05315987,0
3387,2,17,1,3,375,37500,595.1351351,0,1
3388,2,10,4,1,361,30500,552.972973,0,1
3389,6,20,1,1,332,16000,754.0540541,0,1
3390,9,6,3,1,446,73000,611.3513514,0,1
3391,9,9,5,3,481,90500,653.5135135,0,1
3392,6,19,3,2,686,193000,747.5675676,17.93329736,0
3393,5,1,2,1,722,211000,439.4594595,10.85984667,0
3394,10,2,2,3,784,242000,520.5405405,12.3357164,0
3395,5,18,4,3,742,221000,708.6486486,12.93845198,0
3396,10,11,4,3,404,52000,692.4324324,0,1
3397,1,15,2,2,804,252000,572.4324324,9.11315721,0
3398,1,0,3,3,482,91000,325.9459459,0,1
3399,3,14,3,1,811,255500,624.3243243,9.816646781,0
3400,6,6,5,2,726,213000,562.7027027,11.78266806,0
3401,6,8,5,1,725,212500,611.3513514,14.61683804,0
3402,4,17,3,3,656,178000,660,15.79278098,0
3403,8,4,4,1,688,194000,572.4324324,16.0189389,0
3404,8,7,1,2,798,249000,565.9459459,12.18280083,0
3405,3,16,4,1,447,73500,669.7297297,0,1
3406,2,15,1,3,415,57500,562.7027027,0,1
3407,5,6,5,3,705,202500,527.027027,11.43564645,0
3408,1,9,1,0,507,103500,494.5945946,19.92498305,0
3409,1,18,1,3,450,75000,591.8918919,0,1
3410,5,0,1,3,657,178500,377.8378378,17.1859783,0
3411,2,1,1,1,706,203000,368.1081081,10.71056292,0
3412,9,9,5,2,384,42000,669.7297297,0,1
3413,6,5,2,0,677,188500,540,16.82801923,0
3414,7,17,2,3,444,72000,705.4054054,0,1
3415,10,1,5,3,649,174500,543.2432432,16.42369098,0
3416,7,6,1,2,441,70500,530.2702703,0,1
3417,7,17,4,3,542,121000,731.3513514,19.42988193,0
3418,4,20,2,1,785,242500,728.1081081,11.88067325,0
3419,8,7,2,0,577,138500,611.3513514,20.09738427,0
3420,3,10,5,0,357,28500,601.6216216,0,1
3421,4,18,4,2,680,190000,705.4054054,16.96985221,0
3422,8,18,4,1,515,107500,799.4594595,20.70203426,0
3423,2,3,1,2,845,272500,384.3243243,8.816069889,0
3424,5,3,1,1,541,120500,458.9189189,18.65670773,0
3425,9,1,5,0,540,120000,572.4324324,21.8769788,0
3426,6,14,3,1,631,165500,682.7027027,16.07534732,0
3427,10,7,3,0,327,13500,663.2432432,0,1
3428,2,17,4,0,422,61000,682.7027027,0,1
3429,2,19,5,1,832,266000,711.8918919,8.368395624,0
3430,3,9,1,0,659,179500,533.5135135,15.36349907,0
3431,10,2,4,1,453,76500,578.9189189,0,1
3432,8,13,5,3,572,136000,698.9189189,19.42136945,0
3433,2,13,1,3,817,258500,530.2702703,7.727680749,0
3434,2,6,5,2,319,9500,484.8648649,0,1
3435,9,14,2,0,667,183500,744.3243243,15.27211886,0
3436,5,0,1,1,674,187000,410.2702703,15.47887547,0
3437,10,6,1,2,616,158000,588.6486486,16.19844403,0
3438,5,4,2,0,634,167000,504.3243243,17.82969327,0
3439,6,2,4,0,455,77500,517.2972973,0,1
3440,9,16,5,3,482,91000,767.027027,0,1
3441,4,10,5,1,691,195500,604.8648649,17.19047963,0
3442,8,18,1,0,724,212000,776.7567568,14.56808423,0
3443,5,18,1,0,451,75500,718.3783784,0,1
3444,8,11,5,3,343,21500,666.4864865,0,1
3445,7,19,5,2,561,130500,792.972973,18.29244696,0
3446,5,8,4,3,816,258000,546.4864865,8.615776252,0
3447,5,11,1,1,544,122000,588.6486486,21.64501058,0
3448,1,17,4,3,760,230000,614.5945946,10.92182379,0
3449,4,20,1,3,837,268500,682.7027027,9.956960753,0
3450,10,15,3,0,304,2000,792.972973,0,1
3451,9,19,5,0,691,195500,864.3243243,17.34375605,0
3452,2,6,1,0,493,96500,465.4054054,0,1
3453,7,14,4,2,712,206000,698.9189189,14.09934628,0
3454,2,1,5,1,510,105000,420,20.84050475,0
3455,9,12,2,3,509,104500,663.2432432,20.23313988,0
3456,4,5,2,3,848,274000,452.4324324,8.837484133,0
3457,8,5,2,3,576,138000,530.2702703,20.96069665,0
3458,7,17,2,3,586,143000,705.4054054,21.11983587,0
3459,9,5,1,3,429,64500,536.7567568,0,1
3460,2,17,2,1,576,138000,640.5405405,21.14951441,0
3461,3,2,5,3,302,1000,423.2432432,0,1
3462,8,12,5,3,778,239000,682.7027027,14.56204492,0
3463,1,0,5,2,352,26000,368.1081081,0,1
3464,9,11,4,2,472,86000,689.1891892,0,1
3465,8,19,5,3,494,97000,796.2162162,0,1
3466,6,4,1,1,719,209500,494.5945946,11.47173693,0
3467,2,2,1,3,540,120000,351.8918919,18.98333767,0
3468,5,18,3,0,411,55500,744.3243243,0,1
3469,5,11,3,2,411,55500,598.3783784,0,1
3470,7,11,5,1,766,233000,679.4594595,14.84608117,0
3471,6,8,1,2,505,102500,543.2432432,20.05863082,0
3472,8,4,3,2,601,150500,543.2432432,17.67006098,0
3473,8,1,4,1,720,210000,523.7837838,11.18479842,0
3474,10,19,1,1,638,169000,815.6756757,16.50371168,0
3475,7,8,2,1,361,30500,591.8918919,0,1
3476,6,7,2,1,300,0,556.2162162,0,1
3477,2,9,2,2,371,35500,494.5945946,0,1
3478,4,7,4,0,306,3000,559.4594595,0,1
3479,1,12,5,3,723,211500,546.4864865,13.42498813,0
3480,3,2,2,0,806,253000,432.972973,7.755410419,0
3481,7,9,3,3,353,26500,588.6486486,0,1
3482,9,17,5,1,633,166500,815.6756757,15.34840943,0
3483,8,0,4,2,687,193500,491.3513514,17.2482902,0
3484,9,12,5,0,754,227000,750.8108108,10.55383873,0
3485,2,13,4,0,748,224000,617.8378378,12.04137121,0
3486,7,8,3,3,529,114500,572.4324324,18.80521432,0
3487,1,14,1,2,431,65500,543.2432432,0,1
3488,1,14,1,0,496,98000,575.6756757,0,1
3489,7,10,1,0,676,188000,627.5675676,16.4420361,0
3490,9,20,5,3,558,129000,831.8918919,20.88783021,0
3491,2,19,4,1,527,113500,698.9189189,18.45997683,0
3492,2,0,1,1,767,233500,351.8918919,13.40859753,0
3493,6,11,2,2,332,16000,604.8648649,0,1
3494,6,19,3,3,757,228500,731.3513514,11.97161206,0
3495,1,14,2,3,769,234500,540,13.04086739,0
3496,1,6,3,2,786,243000,439.4594595,12.44133167,0
3497,6,7,1,0,483,91500,559.4594595,0,1
3498,3,2,1,0,364,32000,420,0,1
3499,2,16,3,1,328,14000,637.2972973,0,1
3500,9,15,3,2,638,169000,741.0810811,16.15303575,0
